Date	Sales Rep	Product	Revenue
3/25/2017	Cami Goodson	Ford	54615
7/27/2017	Louetta Maloney	Toyota	28290
10/3/2017	Timika Poe	Honda	33135
12/23/2017	Towanda Pemberton	Toyota	27355
9/28/2017	Yulanda Mireles	Chevy	44891
6/2/2017	Hyman Irish	Honda	33056
10/22/2017	Zona Otis	Chevy	42263
7/31/2017	Adelina Oglesby	Honda	25665
9/5/2017	Julianna Kunz	Honda	27854
3/10/2017	Zona Otis	Honda	27133
7/25/2017	Quentin Johns	Chevy	40682
7/9/2017	Yulanda Mireles	Toyota	29976
12/3/2017	Timika Poe	Toyota	34134
9/2/2017	Julianna Kunz	Ford	57240
6/29/2017	Ernie Pettigrew	Chevy	38380
4/10/2017	Cami Goodson	Toyota	27096
1/1/2017	Rudolf Eason	Toyota	20571
4/7/2017	Kurtis Osorio	Honda	19932
1/11/2017	Louetta Maloney	Chevy	33253
2/21/2017	Yulanda Mireles	Honda	29757
11/7/2017	Yulanda Mireles	Chevy	53423
4/27/2017	Louetta Maloney	Chevy	44271
6/18/2017	Earleen Milam	Toyota	34088
10/31/2017	Towanda Pemberton	Toyota	30558
12/29/2017	Hyman Irish	Chevy	50202
9/20/2017	Rudolf Eason	Toyota	28979
2/27/2017	Adelina Oglesby	Chevy	52989
2/9/2017	Louetta Maloney	Ford	32110
7/21/2017	Yulanda Mireles	Honda	14107
9/2/2017	Hyman Irish	Honda	17691
3/16/2017	Cami Goodson	Honda	34919
4/5/2017	Adelina Oglesby	Ford	44447
1/29/2017	Earleen Milam	Chevy	27114
9/1/2017	Ernie Pettigrew	Honda	36876
4/30/2017	Adelina Oglesby	Ford	29820
2/18/2017	Rudolf Eason	Ford	18408
3/27/2017	Rudolf Eason	Chevy	43509
9/24/2017	Ernie Pettigrew	Ford	37527
3/3/2017	Ernie Pettigrew	Honda	26943
11/30/2017	Timika Poe	Toyota	16352
2/19/2017	Hyman Irish	Ford	19502
5/15/2017	Adelina Oglesby	Ford	52202
1/31/2017	Hyman Irish	Honda	19691
3/22/2017	Rudolf Eason	Chevy	28997
11/7/2017	Quentin Johns	Ford	59812
2/25/2017	Quentin Johns	Honda	37588
10/6/2017	Cami Goodson	Toyota	23942
9/9/2017	Rudolf Eason	Chevy	24060
11/13/2017	Quentin Johns	Chevy	54721
1/6/2017	Julianna Kunz	Ford	37176
4/1/2017	Zona Otis	Honda	31756
12/9/2017	Zona Otis	Chevy	43972
3/4/2017	Yulanda Mireles	Ford	58339
11/4/2017	Quentin Johns	Chevy	40451
9/20/2017	Yulanda Mireles	Ford	53588
8/20/2017	Hyman Irish	Honda	15008
3/4/2017	Earleen Milam	Chevy	16141
9/11/2017	Julianna Kunz	Chevy	45260
8/18/2017	Yulanda Mireles	Toyota	34138
9/5/2017	Kurtis Osorio	Chevy	18358
1/9/2017	Louetta Maloney	Honda	14407
1/8/2017	Hyman Irish	Ford	52705
9/12/2017	Earleen Milam	Toyota	16663
1/30/2017	Timika Poe	Chevy	41239
3/16/2017	Louetta Maloney	Toyota	23048
4/9/2017	Hyman Irish	Toyota	28271
5/15/2017	Timika Poe	Ford	58399
11/6/2017	Earleen Milam	Ford	64028
9/17/2017	Adelina Oglesby	Chevy	26473
4/26/2017	Adelina Oglesby	Ford	52118
2/8/2017	Evelynn Mckee	Chevy	42849
5/1/2017	Cami Goodson	Toyota	19960
3/16/2017	Quentin Johns	Honda	36532
4/2/2017	Timika Poe	Honda	34630
9/30/2017	Adelina Oglesby	Toyota	26268
12/18/2017	Earleen Milam	Honda	36343
9/27/2017	Evelynn Mckee	Honda	38789
5/6/2017	Evelynn Mckee	Chevy	39444
9/21/2017	Towanda Pemberton	Honda	26277
9/17/2017	Earleen Milam	Chevy	47413
6/22/2017	Zona Otis	Chevy	42736
10/26/2017	Towanda Pemberton	Honda	22442
10/1/2017	Evelynn Mckee	Chevy	21031
2/17/2017	Timika Poe	Honda	20519
4/7/2017	Rudolf Eason	Chevy	21869
7/16/2017	Ernie Pettigrew	Chevy	40823
3/24/2017	Julianna Kunz	Chevy	53644
11/11/2017	Hyman Irish	Ford	26585
7/26/2017	Kurtis Osorio	Toyota	28917
3/4/2017	Kurtis Osorio	Honda	19425
7/20/2017	Rudolf Eason	Ford	48495
1/2/2017	Julianna Kunz	Chevy	42020
4/27/2017	Adelina Oglesby	Chevy	23377
12/29/2017	Quentin Johns	Chevy	19737
11/12/2017	Quentin Johns	Chevy	21192
6/25/2017	Evelynn Mckee	Toyota	34076
9/2/2017	Earleen Milam	Ford	46162
12/22/2017	Ernie Pettigrew	Toyota	33159
2/12/2017	Yulanda Mireles	Chevy	48285
6/9/2017	Adelina Oglesby	Honda	14194
6/15/2017	Louetta Maloney	Chevy	48439
9/14/2017	Timika Poe	Toyota	19000
11/25/2017	Yulanda Mireles	Chevy	16850
7/28/2017	Adelina Oglesby	Honda	15274
10/12/2017	Louetta Maloney	Chevy	39380
6/25/2017	Hyman Irish	Ford	54383
9/25/2017	Quentin Johns	Honda	31116
10/28/2017	Zona Otis	Ford	35307
5/13/2017	Earleen Milam	Honda	35882
4/20/2017	Yulanda Mireles	Toyota	18197
12/23/2017	Cami Goodson	Toyota	31830
11/9/2017	Louetta Maloney	Toyota	25821
3/3/2017	Cami Goodson	Chevy	42258
12/31/2017	Timika Poe	Toyota	33646
3/31/2017	Julianna Kunz	Ford	58030
2/16/2017	Zona Otis	Ford	56589
6/6/2017	Rudolf Eason	Chevy	16181
5/19/2017	Kurtis Osorio	Toyota	17456
1/18/2017	Louetta Maloney	Chevy	21952
1/21/2017	Adelina Oglesby	Chevy	18253
4/19/2017	Zona Otis	Toyota	33613
3/2/2017	Cami Goodson	Ford	24131
5/8/2017	Louetta Maloney	Toyota	16925
3/22/2017	Evelynn Mckee	Honda	29675
5/28/2017	Zona Otis	Chevy	35929
11/23/2017	Cami Goodson	Honda	38407
5/2/2017	Zona Otis	Ford	35287
1/25/2017	Yulanda Mireles	Ford	40842
7/7/2017	Rudolf Eason	Ford	20641
4/7/2017	Zona Otis	Chevy	19185
10/3/2017	Adelina Oglesby	Toyota	19754
8/28/2017	Hyman Irish	Toyota	31055
10/8/2017	Quentin Johns	Chevy	27624
6/4/2017	Louetta Maloney	Toyota	21277
8/30/2017	Ernie Pettigrew	Honda	27879
10/25/2017	Earleen Milam	Honda	15843
7/1/2017	Julianna Kunz	Toyota	31200
4/13/2017	Louetta Maloney	Chevy	45881
6/29/2017	Julianna Kunz	Chevy	16424
8/19/2017	Hyman Irish	Ford	24612
4/4/2017	Quentin Johns	Toyota	25811
4/18/2017	Adelina Oglesby	Ford	58949
11/24/2017	Timika Poe	Honda	15908
11/21/2017	Towanda Pemberton	Toyota	20909
5/26/2017	Hyman Irish	Chevy	45562
11/13/2017	Quentin Johns	Honda	13349
1/1/2017	Quentin Johns	Ford	57698
12/16/2017	Rudolf Eason	Ford	33472
5/12/2017	Earleen Milam	Toyota	31785
9/18/2017	Towanda Pemberton	Ford	55600
11/5/2017	Kurtis Osorio	Chevy	44517
11/20/2017	Ernie Pettigrew	Chevy	50478
9/19/2017	Rudolf Eason	Ford	16987
8/15/2017	Earleen Milam	Chevy	23977
4/2/2017	Evelynn Mckee	Chevy	16880
10/13/2017	Cami Goodson	Toyota	22069
3/13/2017	Timika Poe	Honda	31136
12/9/2017	Earleen Milam	Honda	20145
7/9/2017	Ernie Pettigrew	Toyota	22889
11/10/2017	Kurtis Osorio	Ford	44124
5/7/2017	Earleen Milam	Honda	24137
3/23/2017	Earleen Milam	Honda	38035
9/17/2017	Timika Poe	Chevy	30914
3/14/2017	Rudolf Eason	Ford	52971
6/6/2017	Earleen Milam	Toyota	24349
4/25/2017	Hyman Irish	Chevy	24239
12/27/2017	Evelynn Mckee	Honda	16319
5/24/2017	Timika Poe	Chevy	16977
8/16/2017	Yulanda Mireles	Toyota	28639
3/8/2017	Cami Goodson	Honda	25349
4/6/2017	Cami Goodson	Toyota	21379
8/20/2017	Cami Goodson	Honda	18130
4/13/2017	Cami Goodson	Honda	33450
3/3/2017	Julianna Kunz	Honda	24321
6/12/2017	Quentin Johns	Chevy	50338
2/6/2017	Hyman Irish	Honda	25929
12/23/2017	Yulanda Mireles	Toyota	27807
11/25/2017	Towanda Pemberton	Chevy	31562
10/22/2017	Towanda Pemberton	Chevy	36061
4/16/2017	Adelina Oglesby	Chevy	30368
4/23/2017	Towanda Pemberton	Ford	42205
8/17/2017	Zona Otis	Honda	17505
9/30/2017	Rudolf Eason	Ford	64546
5/31/2017	Kurtis Osorio	Chevy	30016
6/15/2017	Towanda Pemberton	Ford	46220
1/14/2017	Julianna Kunz	Ford	60656
8/22/2017	Louetta Maloney	Honda	25314
5/27/2017	Timika Poe	Chevy	50078
4/18/2017	Evelynn Mckee	Ford	31062
3/17/2017	Rudolf Eason	Toyota	33190
8/3/2017	Towanda Pemberton	Honda	36489
7/11/2017	Towanda Pemberton	Chevy	17669
6/5/2017	Kurtis Osorio	Toyota	27883
8/29/2017	Timika Poe	Ford	28888
1/2/2017	Yulanda Mireles	Chevy	46708
5/4/2017	Cami Goodson	Ford	40405
4/18/2017	Quentin Johns	Honda	34739
1/31/2017	Towanda Pemberton	Honda	29262
7/25/2017	Ernie Pettigrew	Toyota	33789
11/9/2017	Louetta Maloney	Chevy	19504
8/27/2017	Kurtis Osorio	Chevy	39545
1/29/2017	Rudolf Eason	Chevy	33993
10/5/2017	Rudolf Eason	Ford	22781
3/29/2017	Hyman Irish	Toyota	23288
2/5/2017	Towanda Pemberton	Toyota	27071
7/12/2017	Zona Otis	Toyota	33570
5/3/2017	Towanda Pemberton	Ford	20195
10/25/2017	Louetta Maloney	Chevy	47602
6/23/2017	Timika Poe	Ford	23594
5/7/2017	Quentin Johns	Toyota	18180
7/13/2017	Yulanda Mireles	Honda	19164
2/19/2017	Towanda Pemberton	Honda	34291
11/5/2017	Rudolf Eason	Toyota	32730
8/10/2017	Julianna Kunz	Ford	53122
3/3/2017	Quentin Johns	Toyota	33280
8/2/2017	Yulanda Mireles	Chevy	42208
10/22/2017	Ernie Pettigrew	Ford	20865
7/22/2017	Earleen Milam	Ford	54880
9/7/2017	Evelynn Mckee	Ford	17507
11/17/2017	Louetta Maloney	Ford	38847
4/16/2017	Cami Goodson	Honda	25348
2/21/2017	Earleen Milam	Chevy	40459
6/3/2017	Adelina Oglesby	Chevy	21942
7/16/2017	Yulanda Mireles	Ford	35488
12/21/2017	Quentin Johns	Toyota	31195
11/28/2017	Quentin Johns	Chevy	43264
7/23/2017	Timika Poe	Ford	62622
3/22/2017	Adelina Oglesby	Chevy	39276
9/15/2017	Zona Otis	Ford	20527
3/20/2017	Evelynn Mckee	Chevy	47888
6/25/2017	Hyman Irish	Ford	18266
2/2/2017	Adelina Oglesby	Ford	17846
10/13/2017	Rudolf Eason	Ford	30870
8/15/2017	Julianna Kunz	Ford	20601
8/29/2017	Yulanda Mireles	Honda	30352
6/2/2017	Evelynn Mckee	Chevy	20837
5/30/2017	Towanda Pemberton	Ford	19657
11/2/2017	Cami Goodson	Ford	45759
5/25/2017	Evelynn Mckee	Toyota	16440
12/23/2017	Earleen Milam	Honda	31700
6/16/2017	Ernie Pettigrew	Ford	26356
12/13/2017	Quentin Johns	Toyota	17332
5/18/2017	Adelina Oglesby	Honda	17594
2/16/2017	Quentin Johns	Honda	38681
9/17/2017	Rudolf Eason	Honda	26541
1/12/2017	Rudolf Eason	Toyota	19369
7/20/2017	Earleen Milam	Ford	42050
5/5/2017	Timika Poe	Chevy	18488
6/19/2017	Earleen Milam	Honda	25353
2/25/2017	Julianna Kunz	Chevy	50979
10/15/2017	Yulanda Mireles	Chevy	40732
10/5/2017	Yulanda Mireles	Honda	14991
9/30/2017	Louetta Maloney	Honda	23429
1/29/2017	Julianna Kunz	Ford	39085
10/29/2017	Evelynn Mckee	Toyota	25597
4/18/2017	Cami Goodson	Toyota	16173
9/21/2017	Towanda Pemberton	Chevy	41240
2/8/2017	Yulanda Mireles	Toyota	31605
7/11/2017	Hyman Irish	Toyota	22426
8/23/2017	Evelynn Mckee	Toyota	22975
9/14/2017	Kurtis Osorio	Honda	38778
6/29/2017	Zona Otis	Ford	51040
7/23/2017	Ernie Pettigrew	Honda	29998
5/16/2017	Adelina Oglesby	Chevy	34820
12/17/2017	Ernie Pettigrew	Toyota	28619
10/29/2017	Hyman Irish	Chevy	41720
12/23/2017	Quentin Johns	Ford	16522
6/22/2017	Julianna Kunz	Toyota	22342
11/8/2017	Evelynn Mckee	Honda	27218
12/1/2017	Ernie Pettigrew	Honda	20419
5/27/2017	Julianna Kunz	Toyota	24098
10/12/2017	Earleen Milam	Ford	55177
3/28/2017	Zona Otis	Toyota	31333
8/15/2017	Louetta Maloney	Honda	36945
3/4/2017	Yulanda Mireles	Chevy	40361
12/13/2017	Kurtis Osorio	Toyota	17066
12/23/2017	Cami Goodson	Honda	29277
1/12/2017	Hyman Irish	Toyota	22498
6/7/2017	Julianna Kunz	Chevy	36924
9/11/2017	Towanda Pemberton	Honda	16115
12/26/2017	Julianna Kunz	Toyota	33524
6/14/2017	Rudolf Eason	Toyota	26200
8/14/2017	Louetta Maloney	Honda	13591
10/14/2017	Earleen Milam	Ford	34546
6/23/2017	Hyman Irish	Ford	16378
3/29/2017	Hyman Irish	Ford	17630
4/29/2017	Ernie Pettigrew	Chevy	46803
2/28/2017	Timika Poe	Honda	31338
8/19/2017	Cami Goodson	Ford	64930
11/13/2017	Timika Poe	Toyota	21023
8/21/2017	Evelynn Mckee	Chevy	29623
3/14/2017	Adelina Oglesby	Toyota	31034
5/13/2017	Timika Poe	Toyota	26238
8/4/2017	Evelynn Mckee	Toyota	21439
4/4/2017	Zona Otis	Honda	30655
1/14/2017	Julianna Kunz	Honda	13855
2/18/2017	Quentin Johns	Ford	34115
4/25/2017	Rudolf Eason	Toyota	34602
9/6/2017	Yulanda Mireles	Chevy	44403
5/20/2017	Hyman Irish	Toyota	21016
1/26/2017	Ernie Pettigrew	Chevy	53547
5/4/2017	Kurtis Osorio	Honda	26268
3/26/2017	Cami Goodson	Toyota	25356
11/23/2017	Quentin Johns	Honda	21285
9/8/2017	Zona Otis	Ford	39958
12/9/2017	Rudolf Eason	Ford	28974
6/17/2017	Ernie Pettigrew	Toyota	25710
2/24/2017	Timika Poe	Chevy	49276
3/5/2017	Louetta Maloney	Ford	50696
10/13/2017	Kurtis Osorio	Honda	14115
9/27/2017	Earleen Milam	Honda	24365
8/8/2017	Kurtis Osorio	Chevy	49179
11/11/2017	Towanda Pemberton	Ford	59766
8/28/2017	Earleen Milam	Chevy	31640
4/25/2017	Timika Poe	Ford	34287
9/10/2017	Quentin Johns	Chevy	46237
2/9/2017	Towanda Pemberton	Chevy	25873
9/3/2017	Timika Poe	Ford	16060
1/7/2017	Towanda Pemberton	Chevy	21195
6/21/2017	Julianna Kunz	Ford	39972
12/21/2017	Cami Goodson	Ford	29949
8/12/2017	Quentin Johns	Toyota	20920
7/13/2017	Earleen Milam	Ford	50539
6/4/2017	Hyman Irish	Toyota	20840
6/12/2017	Adelina Oglesby	Honda	33929
11/26/2017	Yulanda Mireles	Toyota	19013
7/25/2017	Evelynn Mckee	Chevy	25996
9/8/2017	Evelynn Mckee	Ford	48959
8/5/2017	Rudolf Eason	Honda	36240
7/27/2017	Timika Poe	Toyota	16748
3/5/2017	Earleen Milam	Honda	25754
9/11/2017	Rudolf Eason	Toyota	27930
4/16/2017	Kurtis Osorio	Honda	14971
2/26/2017	Hyman Irish	Chevy	43745
11/4/2017	Yulanda Mireles	Honda	16271
5/11/2017	Earleen Milam	Honda	33318
8/1/2017	Cami Goodson	Honda	23782
9/5/2017	Timika Poe	Ford	31225
7/4/2017	Louetta Maloney	Chevy	26578
4/6/2017	Quentin Johns	Ford	22125
5/13/2017	Cami Goodson	Honda	26501
8/27/2017	Louetta Maloney	Chevy	38679
4/4/2017	Adelina Oglesby	Chevy	52447
6/26/2017	Quentin Johns	Honda	13764
6/21/2017	Rudolf Eason	Honda	37715
3/2/2017	Kurtis Osorio	Honda	35444
8/2/2017	Evelynn Mckee	Ford	44221
1/15/2017	Quentin Johns	Ford	46280
4/24/2017	Evelynn Mckee	Honda	18278
6/11/2017	Adelina Oglesby	Chevy	23363
1/4/2017	Hyman Irish	Honda	30170
12/31/2017	Adelina Oglesby	Toyota	18829
7/6/2017	Towanda Pemberton	Ford	34429
7/5/2017	Rudolf Eason	Ford	55847
7/19/2017	Earleen Milam	Ford	53339
6/20/2017	Towanda Pemberton	Honda	18150
6/16/2017	Cami Goodson	Toyota	19346
12/6/2017	Quentin Johns	Honda	17477
3/10/2017	Julianna Kunz	Toyota	28652
6/14/2017	Adelina Oglesby	Honda	32007
5/23/2017	Evelynn Mckee	Toyota	34676
5/28/2017	Hyman Irish	Honda	21959
11/23/2017	Zona Otis	Ford	40538
4/21/2017	Yulanda Mireles	Honda	32380
5/23/2017	Timika Poe	Honda	14075
9/10/2017	Evelynn Mckee	Toyota	34502
10/9/2017	Hyman Irish	Chevy	17010
7/19/2017	Zona Otis	Chevy	44622
6/29/2017	Kurtis Osorio	Chevy	25456
12/23/2017	Julianna Kunz	Ford	63283
6/23/2017	Hyman Irish	Honda	30043
12/22/2017	Towanda Pemberton	Chevy	23158
9/23/2017	Hyman Irish	Honda	15740
10/18/2017	Adelina Oglesby	Chevy	44211
10/3/2017	Adelina Oglesby	Ford	24894
7/13/2017	Julianna Kunz	Toyota	30692
2/10/2017	Towanda Pemberton	Ford	29485
11/2/2017	Julianna Kunz	Chevy	40988
8/6/2017	Timika Poe	Ford	30004
2/2/2017	Earleen Milam	Toyota	32242
11/24/2017	Zona Otis	Toyota	32495
4/8/2017	Rudolf Eason	Honda	28917
5/31/2017	Earleen Milam	Toyota	23191
11/27/2017	Ernie Pettigrew	Honda	20120
12/15/2017	Cami Goodson	Chevy	29257
5/12/2017	Adelina Oglesby	Ford	61183
5/6/2017	Hyman Irish	Chevy	42994
7/26/2017	Louetta Maloney	Honda	33737
8/11/2017	Adelina Oglesby	Toyota	32219
12/11/2017	Rudolf Eason	Chevy	54313
5/19/2017	Hyman Irish	Ford	26777
2/23/2017	Earleen Milam	Toyota	34883
3/18/2017	Kurtis Osorio	Honda	18962
9/28/2017	Hyman Irish	Ford	18442
7/28/2017	Adelina Oglesby	Ford	26459
7/11/2017	Quentin Johns	Ford	37177
10/17/2017	Evelynn Mckee	Toyota	27993
11/18/2017	Towanda Pemberton	Honda	29770
11/19/2017	Evelynn Mckee	Ford	47219
2/22/2017	Timika Poe	Toyota	21700
4/10/2017	Cami Goodson	Toyota	22180
3/2/2017	Towanda Pemberton	Toyota	32812
7/8/2017	Earleen Milam	Ford	27393
12/4/2017	Towanda Pemberton	Chevy	31994
2/26/2017	Evelynn Mckee	Ford	26908
11/18/2017	Kurtis Osorio	Chevy	28342
7/5/2017	Yulanda Mireles	Honda	33550
1/25/2017	Rudolf Eason	Ford	57026
4/12/2017	Louetta Maloney	Ford	64355
10/6/2017	Rudolf Eason	Chevy	44929
2/2/2017	Adelina Oglesby	Chevy	37613
9/9/2017	Julianna Kunz	Honda	36488
10/8/2017	Louetta Maloney	Ford	38233
1/16/2017	Adelina Oglesby	Ford	39574
6/10/2017	Rudolf Eason	Ford	17028
2/14/2017	Quentin Johns	Ford	62128
11/8/2017	Evelynn Mckee	Toyota	29861
4/9/2017	Adelina Oglesby	Toyota	17291
12/8/2017	Julianna Kunz	Toyota	26736
1/4/2017	Rudolf Eason	Chevy	45527
12/16/2017	Julianna Kunz	Ford	22457
9/23/2017	Adelina Oglesby	Chevy	37150
4/4/2017	Yulanda Mireles	Ford	44909
9/10/2017	Hyman Irish	Chevy	22706
10/23/2017	Julianna Kunz	Ford	40038
1/8/2017	Kurtis Osorio	Chevy	20628
1/19/2017	Yulanda Mireles	Honda	36365
8/26/2017	Ernie Pettigrew	Honda	21834
6/5/2017	Kurtis Osorio	Chevy	28468
9/14/2017	Zona Otis	Toyota	29839
4/17/2017	Ernie Pettigrew	Honda	17692
3/18/2017	Yulanda Mireles	Chevy	31500
12/3/2017	Kurtis Osorio	Toyota	16258
3/30/2017	Zona Otis	Honda	22734
10/8/2017	Yulanda Mireles	Chevy	39275
2/19/2017	Evelynn Mckee	Toyota	26097
4/12/2017	Cami Goodson	Honda	13275
2/8/2017	Ernie Pettigrew	Chevy	49383
2/13/2017	Yulanda Mireles	Ford	20488
7/19/2017	Timika Poe	Honda	19131
1/19/2017	Ernie Pettigrew	Toyota	19619
10/21/2017	Timika Poe	Ford	53423
4/3/2017	Quentin Johns	Ford	60679
5/16/2017	Earleen Milam	Toyota	20991
4/3/2017	Towanda Pemberton	Toyota	25684
7/25/2017	Rudolf Eason	Honda	24380
11/22/2017	Earleen Milam	Chevy	22094
2/20/2017	Cami Goodson	Honda	25485
5/5/2017	Quentin Johns	Ford	59233
2/10/2017	Evelynn Mckee	Ford	43944
3/21/2017	Towanda Pemberton	Honda	31950
3/9/2017	Ernie Pettigrew	Chevy	31137
8/1/2017	Towanda Pemberton	Toyota	17963
2/15/2017	Yulanda Mireles	Chevy	29264
1/26/2017	Towanda Pemberton	Ford	35356
1/1/2017	Earleen Milam	Honda	16345
8/9/2017	Cami Goodson	Chevy	40560
1/31/2017	Kurtis Osorio	Ford	18643
12/1/2017	Evelynn Mckee	Chevy	41388
7/23/2017	Zona Otis	Ford	57656
6/16/2017	Ernie Pettigrew	Chevy	52445
9/7/2017	Evelynn Mckee	Toyota	25962
7/7/2017	Yulanda Mireles	Honda	33923
11/6/2017	Julianna Kunz	Toyota	27922
4/25/2017	Kurtis Osorio	Honda	32336
4/13/2017	Evelynn Mckee	Ford	22233
12/3/2017	Kurtis Osorio	Toyota	27444
7/13/2017	Quentin Johns	Chevy	40272
4/6/2017	Quentin Johns	Chevy	26666
4/15/2017	Yulanda Mireles	Chevy	39336
4/29/2017	Quentin Johns	Ford	60072
6/16/2017	Evelynn Mckee	Toyota	24080
7/11/2017	Louetta Maloney	Toyota	17752
11/9/2017	Yulanda Mireles	Chevy	18741
7/29/2017	Yulanda Mireles	Chevy	25012
10/19/2017	Yulanda Mireles	Honda	31231
5/28/2017	Ernie Pettigrew	Honda	38446
5/19/2017	Towanda Pemberton	Honda	35398
2/4/2017	Timika Poe	Toyota	21299
8/25/2017	Zona Otis	Honda	33350
4/11/2017	Rudolf Eason	Ford	30333
3/12/2017	Kurtis Osorio	Ford	44031
7/16/2017	Earleen Milam	Honda	28732
9/16/2017	Hyman Irish	Ford	25819
3/24/2017	Timika Poe	Toyota	19653
4/8/2017	Rudolf Eason	Honda	27168
7/2/2017	Zona Otis	Honda	30397
5/20/2017	Louetta Maloney	Toyota	27038
4/28/2017	Quentin Johns	Honda	16382
10/26/2017	Quentin Johns	Honda	17465
6/8/2017	Quentin Johns	Honda	24302
1/30/2017	Rudolf Eason	Honda	28403
9/23/2017	Louetta Maloney	Ford	50378
5/27/2017	Hyman Irish	Honda	35274
3/10/2017	Zona Otis	Ford	34479
1/9/2017	Towanda Pemberton	Chevy	52389
3/9/2017	Adelina Oglesby	Ford	23649
5/27/2017	Kurtis Osorio	Chevy	17566
2/5/2017	Quentin Johns	Honda	23498
3/10/2017	Yulanda Mireles	Toyota	32246
10/25/2017	Yulanda Mireles	Honda	27285
6/1/2017	Quentin Johns	Ford	40394
1/22/2017	Hyman Irish	Chevy	30942
4/25/2017	Julianna Kunz	Ford	58060
7/15/2017	Rudolf Eason	Honda	20834
10/16/2017	Zona Otis	Toyota	18655
8/27/2017	Evelynn Mckee	Chevy	26510
4/8/2017	Zona Otis	Toyota	25874
12/26/2017	Yulanda Mireles	Toyota	17393
1/19/2017	Quentin Johns	Toyota	27826
5/17/2017	Rudolf Eason	Toyota	33777
1/10/2017	Hyman Irish	Chevy	36294
5/2/2017	Ernie Pettigrew	Honda	13664
12/7/2017	Louetta Maloney	Honda	14123
9/11/2017	Julianna Kunz	Honda	34727
8/1/2017	Rudolf Eason	Toyota	18856
3/29/2017	Evelynn Mckee	Ford	49536
11/2/2017	Towanda Pemberton	Honda	29633
6/28/2017	Yulanda Mireles	Honda	36300
8/14/2017	Rudolf Eason	Toyota	31939
4/7/2017	Kurtis Osorio	Toyota	22438
10/20/2017	Cami Goodson	Toyota	27394
3/22/2017	Timika Poe	Chevy	21441
4/12/2017	Louetta Maloney	Ford	47601
9/23/2017	Kurtis Osorio	Honda	23492
12/30/2017	Julianna Kunz	Chevy	44048
3/5/2017	Louetta Maloney	Toyota	19659
10/6/2017	Zona Otis	Ford	31190
5/11/2017	Rudolf Eason	Honda	31944
9/24/2017	Julianna Kunz	Ford	62487
11/28/2017	Adelina Oglesby	Chevy	50096
6/1/2017	Timika Poe	Chevy	21633
5/5/2017	Louetta Maloney	Ford	47410
8/8/2017	Evelynn Mckee	Chevy	36891
10/1/2017	Kurtis Osorio	Ford	39990
12/10/2017	Timika Poe	Ford	50060
11/7/2017	Earleen Milam	Toyota	24344
10/11/2017	Cami Goodson	Toyota	24989
11/20/2017	Kurtis Osorio	Chevy	22511
8/3/2017	Louetta Maloney	Ford	32643
3/15/2017	Yulanda Mireles	Chevy	17172
5/7/2017	Cami Goodson	Ford	43793
10/26/2017	Quentin Johns	Chevy	32900
3/21/2017	Zona Otis	Chevy	32870
6/8/2017	Earleen Milam	Toyota	21742
5/28/2017	Julianna Kunz	Honda	15324
10/23/2017	Yulanda Mireles	Toyota	29568
3/24/2017	Hyman Irish	Chevy	34283
9/29/2017	Rudolf Eason	Toyota	16696
1/1/2017	Towanda Pemberton	Toyota	17848
11/24/2017	Earleen Milam	Chevy	54668
4/7/2017	Ernie Pettigrew	Chevy	27153
11/14/2017	Earleen Milam	Honda	22230
2/2/2017	Ernie Pettigrew	Toyota	23885
7/18/2017	Yulanda Mireles	Chevy	21745
3/14/2017	Julianna Kunz	Honda	19678
10/7/2017	Kurtis Osorio	Toyota	33067
1/2/2017	Louetta Maloney	Honda	34664
8/7/2017	Timika Poe	Chevy	23342
7/11/2017	Hyman Irish	Ford	42477
3/15/2017	Earleen Milam	Ford	29896
6/3/2017	Yulanda Mireles	Ford	33599
6/15/2017	Cami Goodson	Ford	43314
6/4/2017	Earleen Milam	Ford	50118
2/28/2017	Quentin Johns	Toyota	28671
3/17/2017	Earleen Milam	Toyota	32741
11/1/2017	Timika Poe	Ford	37810
11/30/2017	Adelina Oglesby	Ford	16251
10/8/2017	Evelynn Mckee	Toyota	31435
4/11/2017	Quentin Johns	Toyota	32541
1/28/2017	Towanda Pemberton	Honda	38553
6/1/2017	Earleen Milam	Chevy	53932
4/21/2017	Zona Otis	Ford	38592
9/16/2017	Earleen Milam	Chevy	50603
9/2/2017	Timika Poe	Ford	38951
12/9/2017	Yulanda Mireles	Ford	57127
12/24/2017	Louetta Maloney	Honda	28702
6/24/2017	Rudolf Eason	Chevy	19826
11/19/2017	Evelynn Mckee	Ford	64249
12/7/2017	Yulanda Mireles	Ford	48409
3/4/2017	Evelynn Mckee	Toyota	24540
12/20/2017	Quentin Johns	Ford	59090
10/10/2017	Louetta Maloney	Chevy	36266
8/7/2017	Earleen Milam	Chevy	26438
7/19/2017	Evelynn Mckee	Honda	15772
2/25/2017	Rudolf Eason	Chevy	28646
1/11/2017	Yulanda Mireles	Ford	59758
6/14/2017	Towanda Pemberton	Ford	34320
11/13/2017	Ernie Pettigrew	Toyota	23040
3/1/2017	Julianna Kunz	Ford	51825
12/17/2017	Quentin Johns	Honda	34765
6/26/2017	Zona Otis	Ford	15466
9/12/2017	Yulanda Mireles	Ford	48972
5/1/2017	Towanda Pemberton	Toyota	21843
9/26/2017	Rudolf Eason	Toyota	34242
5/30/2017	Quentin Johns	Honda	37938
3/2/2017	Ernie Pettigrew	Honda	21136
