Date	Sales Rep	Product	Revenue
10/31/2016	Evelynn Mckee	Honda	23676
2/9/2016	Earleen Milam	Chevy	32792
11/24/2016	Rudolf Eason	Toyota	16857
2/29/2016	Towanda Pemberton	Toyota	20664
1/28/2016	Zona Otis	Chevy	29578
6/13/2016	Yulanda Mireles	Toyota	23141
12/11/2016	Yulanda Mireles	Ford	24386
6/15/2016	Hyman Irish	Ford	58446
1/2/2016	Ernie Pettigrew	Toyota	20268
7/2/2016	Julianna Kunz	Chevy	41050
9/26/2016	Kurtis Osorio	Ford	36478
3/28/2016	Louetta Maloney	Chevy	31957
7/18/2016	Quentin Johns	Toyota	19142
5/6/2016	Ernie Pettigrew	Toyota	23914
3/30/2016	Louetta Maloney	Chevy	53883
8/19/2016	Hyman Irish	Honda	27818
4/6/2016	Rudolf Eason	Toyota	27296
3/13/2016	Evelynn Mckee	Chevy	36266
2/4/2016	Ernie Pettigrew	Ford	48984
10/7/2016	Earleen Milam	Honda	31317
4/18/2016	Rudolf Eason	Chevy	48005
3/30/2016	Quentin Johns	Honda	22158
8/31/2016	Julianna Kunz	Honda	20118
11/16/2016	Zona Otis	Ford	30862
10/19/2016	Adelina Oglesby	Chevy	34733
2/2/2016	Cami Goodson	Toyota	23091
12/31/2016	Evelynn Mckee	Chevy	32837
7/12/2016	Rudolf Eason	Chevy	38968
3/19/2016	Louetta Maloney	Chevy	40617
12/20/2016	Towanda Pemberton	Toyota	30540
9/17/2016	Towanda Pemberton	Toyota	28368
9/17/2016	Evelynn Mckee	Chevy	17985
11/30/2016	Adelina Oglesby	Toyota	25800
10/23/2016	Earleen Milam	Honda	26554
11/10/2016	Evelynn Mckee	Ford	50639
10/18/2016	Quentin Johns	Ford	59411
9/12/2016	Julianna Kunz	Honda	14533
4/5/2016	Timika Poe	Ford	35584
3/16/2016	Hyman Irish	Toyota	33990
2/9/2016	Hyman Irish	Toyota	26769
4/29/2016	Earleen Milam	Honda	24634
7/10/2016	Timika Poe	Ford	39515
6/19/2016	Yulanda Mireles	Honda	31549
2/5/2016	Earleen Milam	Honda	21121
8/6/2016	Timika Poe	Ford	15349
10/23/2016	Kurtis Osorio	Toyota	27806
4/2/2016	Adelina Oglesby	Toyota	28160
9/1/2016	Timika Poe	Chevy	47315
11/27/2016	Louetta Maloney	Chevy	48496
1/14/2016	Cami Goodson	Honda	32686
4/25/2016	Rudolf Eason	Honda	29665
8/29/2016	Rudolf Eason	Honda	16179
7/5/2016	Ernie Pettigrew	Honda	18879
2/29/2016	Adelina Oglesby	Honda	38096
7/18/2016	Louetta Maloney	Honda	24716
2/1/2016	Zona Otis	Toyota	25439
10/20/2016	Towanda Pemberton	Ford	17655
8/10/2016	Towanda Pemberton	Toyota	25999
7/24/2016	Yulanda Mireles	Ford	15995
4/24/2016	Louetta Maloney	Honda	16508
8/12/2016	Kurtis Osorio	Ford	50317
1/22/2016	Earleen Milam	Ford	44680
9/19/2016	Kurtis Osorio	Honda	22694
2/19/2016	Kurtis Osorio	Chevy	24606
3/30/2016	Louetta Maloney	Toyota	23983
3/12/2016	Quentin Johns	Chevy	18229
4/1/2016	Earleen Milam	Ford	60125
12/7/2016	Hyman Irish	Chevy	48494
4/14/2016	Timika Poe	Toyota	30818
9/6/2016	Quentin Johns	Toyota	32831
12/14/2016	Louetta Maloney	Toyota	21641
6/25/2016	Ernie Pettigrew	Ford	38010
8/26/2016	Julianna Kunz	Toyota	19984
11/9/2016	Quentin Johns	Chevy	31456
2/17/2016	Zona Otis	Toyota	24393
1/24/2016	Quentin Johns	Toyota	30414
12/11/2016	Hyman Irish	Toyota	31252
11/11/2016	Towanda Pemberton	Ford	44763
9/24/2016	Louetta Maloney	Ford	18823
7/3/2016	Adelina Oglesby	Honda	13905
10/23/2016	Yulanda Mireles	Honda	25080
9/27/2016	Evelynn Mckee	Honda	21212
11/20/2016	Zona Otis	Honda	23072
10/11/2016	Rudolf Eason	Toyota	19274
10/8/2016	Earleen Milam	Chevy	37252
10/7/2016	Towanda Pemberton	Honda	36429
4/4/2016	Adelina Oglesby	Honda	31594
4/18/2016	Louetta Maloney	Toyota	20983
7/1/2016	Earleen Milam	Toyota	21420
12/31/2016	Yulanda Mireles	Chevy	53590
9/14/2016	Zona Otis	Toyota	19262
7/26/2016	Yulanda Mireles	Honda	31627
4/18/2016	Earleen Milam	Honda	17517
8/10/2016	Louetta Maloney	Chevy	27804
9/1/2016	Earleen Milam	Toyota	19956
6/30/2016	Earleen Milam	Honda	18035
10/9/2016	Julianna Kunz	Ford	47222
3/13/2016	Hyman Irish	Ford	21275
1/1/2016	Quentin Johns	Chevy	29664
2/7/2016	Hyman Irish	Ford	36146
12/11/2016	Quentin Johns	Toyota	17862
7/28/2016	Adelina Oglesby	Chevy	29665
7/26/2016	Quentin Johns	Ford	53097
12/18/2016	Evelynn Mckee	Chevy	46348
12/24/2016	Ernie Pettigrew	Ford	41930
8/11/2016	Ernie Pettigrew	Ford	51340
10/17/2016	Cami Goodson	Honda	30571
12/31/2016	Yulanda Mireles	Chevy	22890
3/4/2016	Cami Goodson	Honda	13693
8/30/2016	Hyman Irish	Chevy	41084
3/21/2016	Evelynn Mckee	Chevy	27895
1/9/2016	Adelina Oglesby	Honda	36019
3/13/2016	Quentin Johns	Chevy	47861
10/25/2016	Adelina Oglesby	Toyota	32903
5/17/2016	Cami Goodson	Chevy	28014
8/19/2016	Louetta Maloney	Honda	32571
3/6/2016	Evelynn Mckee	Honda	22146
2/23/2016	Earleen Milam	Toyota	32890
5/24/2016	Ernie Pettigrew	Honda	19523
3/4/2016	Timika Poe	Toyota	27127
6/24/2016	Yulanda Mireles	Ford	50115
7/5/2016	Ernie Pettigrew	Honda	32020
3/26/2016	Louetta Maloney	Chevy	40289
9/21/2016	Quentin Johns	Honda	34377
2/2/2016	Timika Poe	Ford	56836
6/15/2016	Hyman Irish	Toyota	32878
3/4/2016	Cami Goodson	Honda	29227
4/26/2016	Julianna Kunz	Ford	46249
9/2/2016	Julianna Kunz	Honda	24150
6/16/2016	Earleen Milam	Honda	17852
12/22/2016	Adelina Oglesby	Toyota	34414
4/27/2016	Yulanda Mireles	Honda	13408
3/4/2016	Julianna Kunz	Ford	28503
3/25/2016	Yulanda Mireles	Chevy	52964
12/31/2016	Rudolf Eason	Toyota	21844
3/24/2016	Cami Goodson	Ford	19039
8/8/2016	Louetta Maloney	Ford	45481
12/26/2016	Zona Otis	Honda	36160
9/13/2016	Towanda Pemberton	Toyota	19062
1/20/2016	Towanda Pemberton	Chevy	31328
7/9/2016	Louetta Maloney	Ford	17962
1/11/2016	Julianna Kunz	Ford	51056
9/2/2016	Cami Goodson	Ford	25118
9/17/2016	Yulanda Mireles	Toyota	18350
6/18/2016	Evelynn Mckee	Toyota	32623
6/20/2016	Towanda Pemberton	Honda	38326
1/17/2016	Rudolf Eason	Ford	42495
5/10/2016	Adelina Oglesby	Chevy	29822
3/13/2016	Cami Goodson	Ford	60660
11/6/2016	Julianna Kunz	Honda	36476
3/27/2016	Zona Otis	Honda	38064
5/5/2016	Timika Poe	Ford	51037
10/12/2016	Earleen Milam	Honda	24433
10/3/2016	Timika Poe	Chevy	46541
1/25/2016	Hyman Irish	Toyota	31337
8/12/2016	Julianna Kunz	Chevy	43247
1/18/2016	Louetta Maloney	Chevy	26310
9/30/2016	Zona Otis	Ford	56003
1/2/2016	Quentin Johns	Honda	26851
2/9/2016	Hyman Irish	Toyota	22448
10/24/2016	Kurtis Osorio	Toyota	23697
2/5/2016	Yulanda Mireles	Chevy	50653
12/30/2016	Kurtis Osorio	Toyota	23350
9/2/2016	Zona Otis	Honda	27475
9/27/2016	Ernie Pettigrew	Chevy	18110
12/2/2016	Earleen Milam	Toyota	24528
1/24/2016	Rudolf Eason	Ford	14101
2/19/2016	Cami Goodson	Ford	49755
5/29/2016	Louetta Maloney	Ford	27534
2/19/2016	Rudolf Eason	Honda	33962
5/6/2016	Rudolf Eason	Chevy	42142
8/15/2016	Adelina Oglesby	Ford	49174
6/8/2016	Timika Poe	Ford	56720
11/19/2016	Earleen Milam	Toyota	28398
5/3/2016	Adelina Oglesby	Toyota	19443
11/15/2016	Rudolf Eason	Chevy	32177
10/7/2016	Timika Poe	Ford	27283
3/15/2016	Hyman Irish	Toyota	30276
11/7/2016	Rudolf Eason	Honda	37044
2/4/2016	Julianna Kunz	Toyota	31973
1/1/2016	Kurtis Osorio	Honda	38041
3/22/2016	Kurtis Osorio	Chevy	18816
6/26/2016	Adelina Oglesby	Ford	46016
11/12/2016	Timika Poe	Honda	26734
1/22/2016	Adelina Oglesby	Toyota	21567
5/20/2016	Timika Poe	Honda	26254
4/12/2016	Louetta Maloney	Honda	25782
7/20/2016	Cami Goodson	Chevy	26462
5/9/2016	Adelina Oglesby	Chevy	19647
11/16/2016	Quentin Johns	Toyota	25857
11/16/2016	Cami Goodson	Toyota	34332
2/4/2016	Louetta Maloney	Chevy	34699
3/23/2016	Quentin Johns	Honda	22964
12/17/2016	Cami Goodson	Chevy	24298
5/9/2016	Towanda Pemberton	Toyota	26903
4/30/2016	Cami Goodson	Honda	32513
10/25/2016	Quentin Johns	Toyota	34015
2/5/2016	Evelynn Mckee	Ford	55758
6/15/2016	Kurtis Osorio	Honda	29547
9/13/2016	Hyman Irish	Toyota	21851
5/19/2016	Zona Otis	Toyota	33195
8/6/2016	Kurtis Osorio	Toyota	34039
1/6/2016	Quentin Johns	Honda	17629
12/16/2016	Adelina Oglesby	Chevy	38010
10/10/2016	Towanda Pemberton	Toyota	22555
5/19/2016	Julianna Kunz	Ford	38477
4/5/2016	Earleen Milam	Ford	26428
4/9/2016	Quentin Johns	Honda	37002
12/16/2016	Hyman Irish	Toyota	32512
6/11/2016	Yulanda Mireles	Honda	31282
10/1/2016	Ernie Pettigrew	Ford	56226
4/22/2016	Ernie Pettigrew	Chevy	28330
11/20/2016	Adelina Oglesby	Chevy	21955
12/2/2016	Louetta Maloney	Honda	36344
1/4/2016	Adelina Oglesby	Toyota	27250
11/12/2016	Zona Otis	Ford	43165
3/31/2016	Yulanda Mireles	Honda	29214
5/8/2016	Timika Poe	Ford	64975
3/17/2016	Louetta Maloney	Honda	15308
12/4/2016	Cami Goodson	Honda	13940
6/27/2016	Louetta Maloney	Toyota	20589
2/5/2016	Ernie Pettigrew	Honda	16611
5/1/2016	Ernie Pettigrew	Toyota	22996
3/14/2016	Ernie Pettigrew	Chevy	43631
4/26/2016	Julianna Kunz	Honda	16500
7/17/2016	Ernie Pettigrew	Honda	29962
3/19/2016	Rudolf Eason	Toyota	32809
7/27/2016	Zona Otis	Toyota	21007
7/9/2016	Towanda Pemberton	Ford	36915
10/24/2016	Yulanda Mireles	Toyota	18948
11/17/2016	Evelynn Mckee	Chevy	47121
8/9/2016	Ernie Pettigrew	Toyota	16432
2/2/2016	Kurtis Osorio	Chevy	33459
3/28/2016	Quentin Johns	Honda	34543
9/28/2016	Kurtis Osorio	Toyota	22909
4/18/2016	Cami Goodson	Honda	30053
12/17/2016	Adelina Oglesby	Chevy	34827
4/1/2016	Louetta Maloney	Honda	25397
10/21/2016	Hyman Irish	Ford	51543
7/14/2016	Julianna Kunz	Ford	15203
9/1/2016	Evelynn Mckee	Ford	56980
10/15/2016	Towanda Pemberton	Chevy	29811
9/10/2016	Kurtis Osorio	Chevy	39336
1/8/2016	Earleen Milam	Chevy	25620
2/12/2016	Julianna Kunz	Toyota	29390
11/19/2016	Julianna Kunz	Toyota	30780
3/14/2016	Adelina Oglesby	Chevy	17149
11/9/2016	Earleen Milam	Chevy	33870
4/26/2016	Louetta Maloney	Ford	29269
1/13/2016	Towanda Pemberton	Chevy	22958
6/13/2016	Kurtis Osorio	Chevy	18978
5/11/2016	Quentin Johns	Ford	63616
12/24/2016	Rudolf Eason	Toyota	34793
8/9/2016	Hyman Irish	Chevy	51440
6/30/2016	Ernie Pettigrew	Toyota	30803
11/13/2016	Quentin Johns	Chevy	26251
11/3/2016	Ernie Pettigrew	Honda	22518
9/11/2016	Towanda Pemberton	Ford	32709
10/5/2016	Cami Goodson	Ford	14287
12/31/2016	Yulanda Mireles	Chevy	41570
6/24/2016	Timika Poe	Chevy	25602
2/17/2016	Timika Poe	Ford	55844
4/19/2016	Louetta Maloney	Ford	48120
8/6/2016	Rudolf Eason	Honda	22373
2/14/2016	Evelynn Mckee	Honda	20091
2/15/2016	Earleen Milam	Chevy	31171
3/17/2016	Hyman Irish	Honda	34556
12/12/2016	Cami Goodson	Toyota	34016
10/15/2016	Rudolf Eason	Ford	53931
10/23/2016	Zona Otis	Ford	46550
11/21/2016	Ernie Pettigrew	Toyota	29922
5/16/2016	Ernie Pettigrew	Ford	30962
3/11/2016	Julianna Kunz	Chevy	43657
6/18/2016	Towanda Pemberton	Honda	14295
3/15/2016	Yulanda Mireles	Chevy	53033
3/6/2016	Earleen Milam	Toyota	33262
1/15/2016	Rudolf Eason	Chevy	49737
2/9/2016	Ernie Pettigrew	Honda	19914
8/8/2016	Evelynn Mckee	Chevy	51656
8/17/2016	Hyman Irish	Ford	38205
12/14/2016	Towanda Pemberton	Honda	14105
6/3/2016	Yulanda Mireles	Chevy	47370
9/23/2016	Louetta Maloney	Chevy	38378
11/8/2016	Timika Poe	Toyota	27453
1/21/2016	Adelina Oglesby	Chevy	49082
6/3/2016	Adelina Oglesby	Chevy	44684
6/16/2016	Cami Goodson	Toyota	25115
10/8/2016	Rudolf Eason	Ford	52495
7/2/2016	Earleen Milam	Chevy	47273
2/19/2016	Evelynn Mckee	Chevy	43926
10/27/2016	Earleen Milam	Honda	19781
12/23/2016	Julianna Kunz	Ford	57776
8/13/2016	Rudolf Eason	Ford	15438
9/27/2016	Towanda Pemberton	Chevy	53094
1/4/2016	Adelina Oglesby	Toyota	23711
9/20/2016	Louetta Maloney	Toyota	25878
5/28/2016	Louetta Maloney	Honda	33628
2/6/2016	Timika Poe	Toyota	30271
5/19/2016	Hyman Irish	Honda	20741
12/7/2016	Zona Otis	Ford	56923
9/17/2016	Yulanda Mireles	Honda	32238
2/16/2016	Ernie Pettigrew	Chevy	43874
12/15/2016	Rudolf Eason	Toyota	25670
8/21/2016	Timika Poe	Chevy	43477
2/28/2016	Adelina Oglesby	Toyota	19923
5/31/2016	Louetta Maloney	Toyota	28081
12/19/2016	Timika Poe	Toyota	30218
3/30/2016	Cami Goodson	Honda	32001
11/6/2016	Zona Otis	Honda	18383
12/27/2016	Yulanda Mireles	Honda	13694
7/3/2016	Yulanda Mireles	Chevy	32471
8/28/2016	Adelina Oglesby	Chevy	46173
9/17/2016	Evelynn Mckee	Chevy	40566
9/4/2016	Earleen Milam	Toyota	33172
4/17/2016	Kurtis Osorio	Chevy	47495
3/19/2016	Hyman Irish	Chevy	35244
9/17/2016	Evelynn Mckee	Chevy	41306
10/22/2016	Evelynn Mckee	Chevy	20855
12/26/2016	Kurtis Osorio	Chevy	32640
2/5/2016	Timika Poe	Toyota	33751
6/15/2016	Cami Goodson	Toyota	21319
5/19/2016	Julianna Kunz	Honda	29948
3/6/2016	Towanda Pemberton	Chevy	54724
7/26/2016	Louetta Maloney	Honda	14936
1/8/2016	Hyman Irish	Toyota	16505
3/2/2016	Towanda Pemberton	Toyota	16717
12/24/2016	Cami Goodson	Toyota	23818
11/12/2016	Hyman Irish	Ford	46068
1/28/2016	Zona Otis	Chevy	18362
3/22/2016	Cami Goodson	Honda	24406
1/7/2016	Adelina Oglesby	Honda	29203
12/15/2016	Earleen Milam	Chevy	29297
8/31/2016	Timika Poe	Chevy	25181
11/22/2016	Zona Otis	Toyota	16683
2/12/2016	Rudolf Eason	Toyota	20402
11/5/2016	Timika Poe	Honda	31231
3/30/2016	Yulanda Mireles	Ford	24129
11/21/2016	Evelynn Mckee	Toyota	24984
1/9/2016	Timika Poe	Chevy	41346
9/20/2016	Adelina Oglesby	Ford	31670
6/3/2016	Quentin Johns	Chevy	16452
1/27/2016	Hyman Irish	Chevy	16641
6/23/2016	Julianna Kunz	Ford	64853
4/3/2016	Earleen Milam	Chevy	20014
8/18/2016	Zona Otis	Ford	52304
6/19/2016	Ernie Pettigrew	Toyota	22405
3/16/2016	Timika Poe	Toyota	29334
1/30/2016	Julianna Kunz	Ford	53614
8/13/2016	Cami Goodson	Toyota	30186
3/15/2016	Julianna Kunz	Toyota	23662
6/2/2016	Julianna Kunz	Chevy	37625
10/26/2016	Earleen Milam	Ford	44803
2/14/2016	Adelina Oglesby	Toyota	22670
8/13/2016	Rudolf Eason	Toyota	22399
6/22/2016	Timika Poe	Ford	33082
12/30/2016	Quentin Johns	Chevy	28437
5/9/2016	Julianna Kunz	Honda	38161
8/9/2016	Ernie Pettigrew	Honda	24027
3/17/2016	Cami Goodson	Ford	46392
12/25/2016	Ernie Pettigrew	Chevy	52464
9/16/2016	Ernie Pettigrew	Chevy	17651
8/9/2016	Cami Goodson	Toyota	30447
6/17/2016	Earleen Milam	Chevy	17552
12/20/2016	Yulanda Mireles	Chevy	42220
8/3/2016	Kurtis Osorio	Toyota	32964
3/16/2016	Evelynn Mckee	Toyota	25313
10/27/2016	Towanda Pemberton	Toyota	19738
2/20/2016	Louetta Maloney	Chevy	36639
4/19/2016	Yulanda Mireles	Honda	36625
11/7/2016	Kurtis Osorio	Ford	50620
4/19/2016	Earleen Milam	Toyota	24841
12/14/2016	Louetta Maloney	Toyota	21100
7/7/2016	Quentin Johns	Toyota	27272
9/21/2016	Quentin Johns	Toyota	27375
12/10/2016	Yulanda Mireles	Ford	20359
7/11/2016	Towanda Pemberton	Toyota	22706
9/3/2016	Zona Otis	Chevy	38652
11/15/2016	Julianna Kunz	Chevy	50580
5/6/2016	Evelynn Mckee	Honda	17442
3/12/2016	Ernie Pettigrew	Chevy	45635
6/16/2016	Kurtis Osorio	Honda	29096
8/20/2016	Kurtis Osorio	Chevy	49008
9/11/2016	Earleen Milam	Ford	21795
12/10/2016	Louetta Maloney	Honda	28554
7/18/2016	Zona Otis	Honda	32538
11/23/2016	Rudolf Eason	Toyota	19050
2/6/2016	Kurtis Osorio	Ford	21482
12/17/2016	Rudolf Eason	Ford	21486
9/12/2016	Quentin Johns	Chevy	38766
6/27/2016	Timika Poe	Ford	40430
2/8/2016	Julianna Kunz	Chevy	17587
12/15/2016	Cami Goodson	Ford	22582
6/15/2016	Kurtis Osorio	Ford	63631
4/27/2016	Hyman Irish	Honda	13949
7/20/2016	Quentin Johns	Ford	34345
12/14/2016	Timika Poe	Chevy	20073
8/3/2016	Adelina Oglesby	Honda	29326
9/30/2016	Quentin Johns	Ford	31827
2/23/2016	Timika Poe	Ford	50679
3/5/2016	Yulanda Mireles	Ford	37073
4/1/2016	Louetta Maloney	Honda	30738
6/15/2016	Quentin Johns	Toyota	31519
8/28/2016	Earleen Milam	Honda	23245
12/14/2016	Yulanda Mireles	Honda	32407
2/26/2016	Evelynn Mckee	Honda	19977
5/5/2016	Ernie Pettigrew	Toyota	16269
12/23/2016	Rudolf Eason	Toyota	26621
1/23/2016	Evelynn Mckee	Ford	62046
1/17/2016	Zona Otis	Chevy	18272
4/2/2016	Earleen Milam	Ford	18586
7/31/2016	Adelina Oglesby	Chevy	43112
12/1/2016	Adelina Oglesby	Chevy	21453
7/26/2016	Evelynn Mckee	Ford	57924
5/16/2016	Louetta Maloney	Ford	56076
10/14/2016	Cami Goodson	Chevy	18846
9/21/2016	Ernie Pettigrew	Toyota	21948
10/10/2016	Hyman Irish	Honda	18075
1/9/2016	Julianna Kunz	Ford	38244
1/31/2016	Towanda Pemberton	Chevy	35121
7/7/2016	Timika Poe	Ford	51381
8/21/2016	Rudolf Eason	Toyota	32342
3/18/2016	Rudolf Eason	Honda	29154
2/13/2016	Hyman Irish	Toyota	30769
6/26/2016	Yulanda Mireles	Honda	37890
6/30/2016	Cami Goodson	Toyota	23996
2/29/2016	Yulanda Mireles	Toyota	33811
9/22/2016	Timika Poe	Ford	34176
2/12/2016	Louetta Maloney	Ford	20640
9/4/2016	Timika Poe	Honda	36419
7/5/2016	Adelina Oglesby	Ford	49519
8/5/2016	Julianna Kunz	Ford	61139
3/13/2016	Cami Goodson	Honda	31785
11/7/2016	Timika Poe	Toyota	19066
6/16/2016	Ernie Pettigrew	Chevy	17377
9/20/2016	Julianna Kunz	Honda	37173
1/9/2016	Quentin Johns	Toyota	22775
9/4/2016	Adelina Oglesby	Chevy	33504
6/19/2016	Adelina Oglesby	Chevy	37399
9/25/2016	Earleen Milam	Chevy	16528
12/19/2016	Zona Otis	Toyota	25257
6/22/2016	Ernie Pettigrew	Honda	36951
3/17/2016	Zona Otis	Toyota	23974
4/18/2016	Rudolf Eason	Chevy	23145
5/2/2016	Kurtis Osorio	Ford	32737
2/28/2016	Zona Otis	Toyota	20705
10/24/2016	Evelynn Mckee	Toyota	32018
11/20/2016	Yulanda Mireles	Toyota	16085
2/6/2016	Ernie Pettigrew	Honda	25274
3/28/2016	Timika Poe	Toyota	23656
9/15/2016	Timika Poe	Toyota	32140
4/2/2016	Towanda Pemberton	Honda	28551
2/21/2016	Kurtis Osorio	Toyota	20413
11/26/2016	Zona Otis	Honda	27724
2/5/2016	Timika Poe	Ford	21325
1/12/2016	Rudolf Eason	Ford	18028
6/21/2016	Earleen Milam	Chevy	45964
12/24/2016	Zona Otis	Toyota	28533
7/8/2016	Timika Poe	Chevy	54565
6/6/2016	Rudolf Eason	Toyota	16041
6/26/2016	Yulanda Mireles	Honda	13857
9/28/2016	Cami Goodson	Ford	43319
7/18/2016	Evelynn Mckee	Ford	63129
10/19/2016	Quentin Johns	Chevy	48151
11/22/2016	Julianna Kunz	Chevy	35190
2/1/2016	Zona Otis	Chevy	40410
10/11/2016	Ernie Pettigrew	Toyota	23282
5/20/2016	Zona Otis	Honda	20875
8/17/2016	Rudolf Eason	Honda	14931
11/12/2016	Timika Poe	Toyota	30633
12/20/2016	Timika Poe	Chevy	39932
3/16/2016	Quentin Johns	Chevy	48976
6/30/2016	Louetta Maloney	Toyota	28983
12/26/2016	Yulanda Mireles	Chevy	20440
8/29/2016	Julianna Kunz	Ford	40063
6/29/2016	Evelynn Mckee	Ford	22040
4/30/2016	Timika Poe	Honda	20183
7/3/2016	Timika Poe	Honda	35962
7/1/2016	Ernie Pettigrew	Toyota	19106
3/27/2016	Towanda Pemberton	Ford	21499
9/26/2016	Timika Poe	Ford	28577
10/2/2016	Evelynn Mckee	Ford	24124
4/4/2016	Rudolf Eason	Ford	41106
7/5/2016	Hyman Irish	Ford	63564
4/1/2016	Yulanda Mireles	Chevy	46767
5/4/2016	Julianna Kunz	Chevy	51124
11/2/2016	Evelynn Mckee	Ford	19684
11/30/2016	Adelina Oglesby	Toyota	27720
11/1/2016	Rudolf Eason	Ford	21659
6/5/2016	Ernie Pettigrew	Toyota	16163
2/10/2016	Kurtis Osorio	Ford	16856
10/15/2016	Julianna Kunz	Honda	35379
4/6/2016	Yulanda Mireles	Ford	18499
10/25/2016	Adelina Oglesby	Honda	22026
3/11/2016	Quentin Johns	Chevy	22007
3/1/2016	Cami Goodson	Honda	20334
2/25/2016	Zona Otis	Toyota	16532
2/25/2016	Ernie Pettigrew	Chevy	32301
8/5/2016	Earleen Milam	Honda	22947
4/25/2016	Timika Poe	Toyota	28145
1/9/2016	Louetta Maloney	Ford	16646
12/17/2016	Rudolf Eason	Toyota	23449
2/21/2016	Earleen Milam	Honda	15639
10/14/2016	Quentin Johns	Honda	19699
5/4/2016	Cami Goodson	Toyota	20812
11/25/2016	Kurtis Osorio	Honda	36969
12/3/2016	Ernie Pettigrew	Honda	24045
12/25/2016	Towanda Pemberton	Honda	36765
8/14/2016	Ernie Pettigrew	Chevy	21195
7/16/2016	Cami Goodson	Ford	18117
5/21/2016	Towanda Pemberton	Ford	31856
5/25/2016	Zona Otis	Chevy	54411
4/2/2016	Ernie Pettigrew	Honda	23958
12/20/2016	Julianna Kunz	Ford	26606
5/10/2016	Quentin Johns	Honda	28759
3/14/2016	Louetta Maloney	Ford	24961
11/18/2016	Towanda Pemberton	Toyota	28299
4/26/2016	Quentin Johns	Chevy	42798
3/24/2016	Evelynn Mckee	Toyota	27848
1/25/2016	Hyman Irish	Honda	26558
3/27/2016	Kurtis Osorio	Toyota	17766
10/24/2016	Cami Goodson	Ford	37576
7/16/2016	Adelina Oglesby	Honda	33110
10/5/2016	Earleen Milam	Chevy	53230
9/27/2016	Kurtis Osorio	Chevy	27319
3/22/2016	Earleen Milam	Ford	58537
1/24/2016	Timika Poe	Chevy	29439
7/28/2016	Cami Goodson	Toyota	32859
5/25/2016	Timika Poe	Ford	15679
5/24/2016	Timika Poe	Honda	33645
6/21/2016	Quentin Johns	Ford	63616
9/17/2016	Earleen Milam	Honda	25313
9/5/2016	Adelina Oglesby	Ford	28447
12/10/2016	Rudolf Eason	Toyota	23454
11/23/2016	Ernie Pettigrew	Honda	31158
10/21/2016	Hyman Irish	Chevy	41452
6/20/2016	Cami Goodson	Chevy	48526
3/20/2016	Kurtis Osorio	Honda	23462
10/17/2016	Earleen Milam	Ford	61456
11/22/2016	Ernie Pettigrew	Honda	37625
8/14/2016	Towanda Pemberton	Chevy	32204
5/4/2016	Zona Otis	Ford	17337
11/5/2016	Julianna Kunz	Ford	59890
9/21/2016	Julianna Kunz	Chevy	47739
7/8/2016	Earleen Milam	Toyota	27323
7/15/2016	Hyman Irish	Honda	18456
4/2/2016	Rudolf Eason	Toyota	25798
12/29/2016	Cami Goodson	Honda	36188
9/17/2016	Cami Goodson	Chevy	37926
9/16/2016	Hyman Irish	Chevy	43044
11/12/2016	Louetta Maloney	Honda	36731
10/11/2016	Yulanda Mireles	Toyota	33077
12/28/2016	Towanda Pemberton	Chevy	31249
4/17/2016	Quentin Johns	Chevy	24698
4/27/2016	Earleen Milam	Honda	36599
9/28/2016	Hyman Irish	Honda	21806
4/11/2016	Rudolf Eason	Toyota	31131
10/16/2016	Adelina Oglesby	Toyota	16428
8/12/2016	Julianna Kunz	Toyota	24632
1/9/2016	Earleen Milam	Ford	64720
7/8/2016	Cami Goodson	Chevy	16966
2/7/2016	Adelina Oglesby	Ford	32577
12/14/2016	Hyman Irish	Chevy	17898
9/29/2016	Timika Poe	Chevy	27076
10/6/2016	Timika Poe	Honda	23499
12/22/2016	Cami Goodson	Toyota	23991
11/22/2016	Towanda Pemberton	Ford	26354
2/19/2016	Zona Otis	Ford	60805
11/17/2016	Towanda Pemberton	Toyota	21580
5/26/2016	Ernie Pettigrew	Toyota	34259
4/26/2016	Rudolf Eason	Honda	14226
5/30/2016	Kurtis Osorio	Ford	22260
7/25/2016	Cami Goodson	Toyota	24034
8/21/2016	Ernie Pettigrew	Ford	42586
6/16/2016	Rudolf Eason	Honda	22064
3/31/2016	Kurtis Osorio	Chevy	46999
10/26/2016	Rudolf Eason	Honda	21060
2/9/2016	Julianna Kunz	Honda	22589
12/30/2016	Louetta Maloney	Ford	58193
11/26/2016	Louetta Maloney	Honda	34965
2/20/2016	Hyman Irish	Toyota	34372
2/16/2016	Hyman Irish	Honda	22680
2/8/2016	Hyman Irish	Honda	27496
7/11/2016	Timika Poe	Ford	63372
4/11/2016	Towanda Pemberton	Chevy	40554
5/13/2016	Rudolf Eason	Honda	20698
8/16/2016	Kurtis Osorio	Ford	54422
2/16/2016	Hyman Irish	Ford	29343
2/21/2016	Ernie Pettigrew	Ford	14346
11/21/2016	Hyman Irish	Toyota	18703
4/5/2016	Towanda Pemberton	Ford	18132
8/21/2016	Cami Goodson	Honda	19126
6/19/2016	Julianna Kunz	Toyota	31921
7/2/2016	Julianna Kunz	Toyota	33019
9/30/2016	Adelina Oglesby	Toyota	33669
1/26/2016	Julianna Kunz	Chevy	52181
10/29/2016	Ernie Pettigrew	Honda	34320
5/21/2016	Earleen Milam	Honda	16772
